,content,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,answers,poststrat
5ff5d4d04c8da700323ffe47,AWESOME is for Everyone,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,Good video ,0.3468444398097985
5ff5d4d07bee69002bf85f50,Meet Millie Bobby Brown,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,another irrelevant ad and insulting to women,0.22746671088362372
5ff5d4d232799e001dba70f6,AWESOME is for Everyone,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,True,False,False,great for young people not for elderly,0.8579231343644844
5ff5d4e493507f0025fce60a,Live Focus How To,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,Null,1.562096359470154
5ff5d4e6ccae8e0032e4c671,Meet Millie Bobby Brown,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,Okay,2.301041743410815
5ff5d4ea2031f80027231710,Meet Millie Bobby Brown,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,It was a fun video. I am interested in samsung,2.220393814829666
5ff5d4ef7bee69002bf85f53,AWESOME is for Everyone,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,Left wondering,1.4890435501410406
5ff5d4fbc1a2e600253d935a,AWESOME screen 15s,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,"Colorful 
The guy moved fast while the music was slow.",2.301041743410815
5ff5d5087bee69002bf85f54,AWESOME is for Everyone,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,I liked the Alien in the automobile the best,0.26719466559585353
5ff5d50b4c8da700323ffe49,AWESOME is for Everyone,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,"The video overall, all over the place , so much was going on at once .",0.13511982334231024
5ff5d5154c8da700323ffe4a,AWESOME screen 15s,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,Didn't care for it,1.3464878520687265
5ff5d51d32799e001dba70f9,Meet Millie Bobby Brown,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,It was ok,1.2820612976208152
5ff5d53161b2a10023202555,Meet Millie Bobby Brown,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,not really interested in adds,0.7202691925893884
5ff5d53f93507f0025fce60e,#danceAwesome with BLACKPINK,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,Is very good surveys,1.2716499363778184
5ff5d54832799e001dba70fc,#danceAwesome with BLACKPINK,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,silly,2.301041743410815
5ff5d57b751711001d7385a5,Moments That You Love,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,It was a nice video. The pictures were good.,1.2716499363778184
5ff5d5812031f80027231714,Moments That You Love,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,It showed alot,0.26719466559585353
5ff5d58932799e001dba70fe,Live Focus How To,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,I'm such a huge Samsung fan!!,1.0087940210225153
5ff5d59d61b2a10023202558,#danceAwesome with BLACKPINK,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,Just a silly advertisement.,1.753124170552237
5ff5d5a0751711001d7385a7,#danceAwesome with BLACKPINK,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,it was easy too follow and the content was very informative.,1.2716499363778184
5ff5d5cd2031f80027231718,AWESOME camera 15s,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,It was entertaining,1.0087940210225153
5ff5d5d0c1a2e600253d935d,#danceAwesome with BLACKPINK,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,Funny informative ,2.755206476829129
5ff5d5d77bee69002bf85f5b,Live Focus How To,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,Nice to know these things if I buy a Samsung.,1.3464878520687265
5ff5d5e9ccae8e0032e4c67c,Meet Millie Bobby Brown,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,You can do anything you set your mind to,2.301041743410815
5ff5d5ec61b2a1002320255c,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,Cool Video.,0.22746671088362372
5ff5d5ecc1a2e600253d935e,Moments That You Love,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,Was not  interested,0.8579231343644844
5ff5d60061b2a1002320255e,Live Focus How To,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,It only talks about the camera. Nothing about all the phone feachers.,0.8579231343644844
5ff5d60e4c8da700323ffe53,#danceAwesome with BLACKPINK,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,a little over the top but i’m sure it’s a song that would get stuck in my head so that’s good as it would keep the brand and product in mind ,1.16212353334517
5ff5d616c1a2e600253d9360,Live Focus How To,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,Seemed to be another video selling the camera functions of phones...which they all have,0.22746671088362372
5ff5d62e93507f0025fce615,#danceAwesome with BLACKPINK,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,I love tic tock,2.755206476829129
5ff5d63332799e001dba7104,AWESOME is for Everyone,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,Nice knowing that a battery life charge is 2 days.,0.7202691925893884
5ff5d63a4c8da700323ffe55,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,The sound was very catchy.,0.26719466559585353
